url,transferSize,decodedBodySize,resourceCount,scriptCount,imageCount,divCount,Runtime,RAPL package-0 (J),RAPL package-0-core (J),RAPL package-0-uncore (J),INA system energy (J)
montfoort.nl,12210,50470,62,36,44,71,4.246933,1.2763383,0.551394,0,3.4999504
montfoort.nl,12210,50470,62,36,44,71,4.21832,2.2700381,0.7805878,0.000244,4.759878
montfoort.nl,12210,50470,62,36,44,71,4.192846,1.6063628,0.51145816,0,3.699359
montfoort.nl,12210,50470,62,36,44,71,4.2048297,1.4926944,0.552811,0,2.8565245
montfoort.nl,12210,50470,62,36,44,71,4.208249,1.181159,0.44694948,0.000061,2.7228699
noorderzijlvest.nl,30216,181731,41,21,7,120,4.302511,1.9564135,0.96190065,0,4.171768
noorderzijlvest.nl,30216,181731,41,21,7,120,4.2785935,1.7619085,0.94022274,0.000122,4.4823103
noorderzijlvest.nl,30216,181731,41,21,7,120,4.2483134,1.7141182,0.8035164,0,3.746457
noorderzijlvest.nl,30216,181731,41,21,7,120,4.2442684,1.7583234,0.80768627,0,4.1316957
noorderzijlvest.nl,30216,181731,41,21,7,120,4.2899146,3.800117,0.9855428,0.000122,6.8911533
dommel.nl,33076,172774,67,28,9,157,4.2859254,3.3299482,1.4872601,0,7.151252
dommel.nl,33076,172774,67,28,9,157,4.3144555,3.1932917,1.4648677,0.000122,7.204035
dommel.nl,33076,172774,67,28,9,157,4.2990313,2.9712918,1.2707133,0,6.4305773
dommel.nl,33076,172774,67,28,9,157,4.281865,2.60616,1.2035308,0,5.5990286
dommel.nl,33076,172774,67,28,9,157,4.324696,2.7575362,1.2465346,0.000122,6.053113
ggdijsselland.nl/over-de-ggd/contact/contact-ggd-ijsselland-algemeen,38455,38155,17,12,2,99,4.158693,1.3773346,0.62187064,0,3.2858086
ggdijsselland.nl/over-de-ggd/contact/contact-ggd-ijsselland-algemeen,38455,38155,17,12,2,99,4.2319736,1.4279642,0.5376952,0.000183,3.412817
ggdijsselland.nl/over-de-ggd/contact/contact-ggd-ijsselland-algemeen,38455,38155,17,12,2,99,4.2558174,0.84163165,0.35980082,0,2.0399618
ggdijsselland.nl/over-de-ggd/contact/contact-ggd-ijsselland-algemeen,38455,38155,17,12,2,99,4.2234197,1.1718032,0.4918,0,2.4969692
ggdijsselland.nl/over-de-ggd/contact/contact-ggd-ijsselland-algemeen,38455,38155,17,12,2,99,4.232681,0.848567,0.3879658,0.000122,1.973527
putten.nl,0,0,0,0,0,0,4.048062,0.36989713,0.11795759,0,1.5033436
putten.nl,0,0,0,0,0,0,4.0470934,0.4171641,0.14755654,0,1.0682945
putten.nl,0,0,0,0,0,0,4.0444427,0.8107009,0.2635892,0.000122,1.7000046
putten.nl,0,0,0,0,0,0,4.053528,0.39748096,0.1489237,0,1.4895077
putten.nl,0,0,0,0,0,0,4.044346,0.61532426,0.12884122,0,1.4502497
weert.nl,23868,95358,70,14,63,133,4.398679,2.8867905,1.2511559,0.000245,6.1158447
weert.nl,23868,95358,70,14,63,133,4.7932396,2.1706798,0.97195476,0,4.492112
weert.nl,23868,95358,70,14,63,133,4.341979,2.2394223,1.0522826,0.000183,5.134366
weert.nl,23868,95358,70,14,63,133,4.3557053,1.8547025,0.93876946,0,4.037121
weert.nl,23868,95358,70,14,63,133,4.3323355,2.0459177,0.9251688,0,4.4712763
wspparkstad.nl,33221,183477,220,34,327,1184,4.4625134,2.929284,1.4404027,0,7.0792627
wspparkstad.nl,33221,183477,220,34,327,1184,4.4936476,3.7015436,1.5773776,0,7.500455
wspparkstad.nl,33221,183477,220,34,327,1184,4.4822865,3.3561027,1.5181482,0.000183,6.904212
wspparkstad.nl,33221,183477,220,34,327,1184,4.4405036,2.7594657,1.3360335,0,6.2599754
wspparkstad.nl,33221,183477,220,34,327,1184,4.5067115,2.923845,1.3663926,0.000061,6.2798862
breda.nl,48771,204538,32,9,16,107,4.2268844,1.3222771,0.52490807,0,3.1756992
breda.nl,48771,204538,32,9,16,107,4.168921,2.1505077,0.6087997,0.000122,5.009919
breda.nl,48771,204538,32,9,16,107,4.171883,1.2329223,0.3908422,0,2.9399204
breda.nl,48771,204538,32,9,16,107,4.1749105,1.4747181,0.51753855,0,3.2447577
breda.nl,48771,204538,32,9,16,107,4.1404014,1.2080598,0.47487903,0.000122,2.4571095
rekenkamer.nl,64043,289385,32,66,17,118,4.2371526,3.4589481,1.6067976,0,7.024708
rekenkamer.nl,64043,289385,32,66,17,118,4.1934996,3.4865863,1.4931467,0,6.8227043
rekenkamer.nl,64043,289385,32,66,17,118,4.198189,3.3396425,1.4064593,0.000183,6.685835
rekenkamer.nl,64043,289385,32,66,17,118,4.1920123,3.4759321,1.470778,0,6.9514685
rekenkamer.nl,64043,289385,32,66,17,118,4.2078657,3.457015,1.5277686,0.000122,6.8488398
bergendal.nl,27364,166554,46,21,6,100,4.2292905,2.517625,1.2128129,0,6.544608
bergendal.nl,27364,166554,46,21,6,100,4.2676954,1.8508258,1.0519283,0,4.5098963
bergendal.nl,27364,166554,46,21,6,100,4.2858195,2.4392667,1.2030399,0.000122,5.40152
bergendal.nl,27364,166554,46,21,6,100,4.2662005,2.1442525,1.052695,0,5.0761795
bergendal.nl,27364,166554,46,21,6,100,4.251008,1.8792076,1.0456916,0,4.1146355
cdfd.nl,9118,48087,30,24,2,134,5.020824,1.203726,0.50717384,0,2.6035395
cdfd.nl,9118,48087,30,24,2,134,5.0628443,1.2376022,0.44205225,0.000122,2.4971752
cdfd.nl,9118,48087,30,24,2,134,5.0604496,1.0268636,0.3553403,0,2.6907368
cdfd.nl,9118,48087,30,24,2,134,5.10384,0.6693027,0.30345207,0,1.768405
cdfd.nl,9118,48087,30,24,2,134,5.0340266,0.94858813,0.33669102,0.000306,1.9451199
zaltbommel.nl,171801,171501,22,10,5,83,4.66881,1.6994953,0.5717413,0,3.8070745
zaltbommel.nl,171801,171501,22,10,5,83,4.6952133,1.933054,0.6616222,0.000183,4.302741
zaltbommel.nl,171801,171501,22,10,5,83,4.640584,1.3525736,0.5114351,0,3.128522
zaltbommel.nl,171801,171501,22,10,5,83,4.6294785,1.2857904,0.4871331,0.000244,2.9691324
zaltbommel.nl,171801,171501,22,10,5,83,4.7395306,1.9294362,0.64191175,0,3.8155632
omnibuzz.nl/contact,62725,298483,109,83,2,206,4.497488,5.243269,2.5567029,0.000122,11.365733
omnibuzz.nl/contact,62725,298483,109,83,2,206,4.5564356,4.534817,2.1916213,0,9.154022
omnibuzz.nl/contact,62725,298483,109,83,2,206,4.4806895,4.624625,2.168956,0,9.283255
omnibuzz.nl/contact,62725,298483,109,83,2,206,4.478559,4.3612394,2.1653848,0.000183,8.976148
omnibuzz.nl/contact,62725,298483,109,83,2,206,4.4755964,4.6222115,2.2668874,0,9.108646
s-hertogenbosch.nl,30039,131666,39,49,5,128,4.3178744,4.4400415,2.5886183,0.000183,10.50788
s-hertogenbosch.nl,30039,131666,39,49,5,128,4.348304,4.0027595,2.380755,0,8.868356
s-hertogenbosch.nl,30039,131666,39,49,5,128,4.3599076,3.913913,2.3480196,0,8.588984
s-hertogenbosch.nl,30039,131666,39,49,5,128,4.3768477,4.1016893,2.351707,0.000061,8.796104
s-hertogenbosch.nl,30039,131666,39,49,5,128,4.346406,3.9088528,2.386417,0,8.498159
gbtwente.nl,20113,71544,72,28,24,213,4.343752,4.0163817,0.852979,0.000122,8.567378
gbtwente.nl,20113,71544,72,28,24,213,4.356283,1.4765527,0.49359608,0,3.285658
gbtwente.nl,20113,71544,72,28,24,213,4.353796,1.9790628,0.69821924,0,4.291954
gbtwente.nl,20113,71544,72,28,24,213,4.360064,1.2603233,0.49838632,0.000183,2.7760878
gbtwente.nl,20113,71544,72,28,24,213,4.3388696,1.2745919,0.5162414,0,2.8922367
forensischinstituut.nl,59747,283906,44,64,18,144,4.289077,4.8563366,2.1164935,0.000122,11.455774
forensischinstituut.nl,59747,283906,44,64,18,144,4.253796,3.8865833,1.7638605,0,8.107578
forensischinstituut.nl,59747,283906,44,64,18,144,4.2708125,4.234532,1.787981,0,8.127006
forensischinstituut.nl,59747,283906,44,64,18,144,4.2418118,4.148384,1.8210797,0.000122,8.075414
forensischinstituut.nl,59747,283906,44,64,18,144,4.262041,3.8706505,1.8099972,0,8.024208
odtwente.nl,26210,148498,49,22,19,285,5.386128,3.5858164,1.9655224,0.000184,9.491364
odtwente.nl,26210,148498,49,22,19,285,5.3075457,3.207151,1.7020509,0,6.940275
odtwente.nl,26210,148498,49,22,19,285,5.319902,3.0543828,1.6901724,0.000122,6.4714985
odtwente.nl,26210,148498,49,22,19,285,5.314431,2.9454427,1.6884433,0,6.360346
odtwente.nl,26210,148498,49,22,19,285,5.3829517,3.5129914,1.7602416,0.000183,7.686903
meerinzicht.nl,8008,52184,62,15,4,81,4.1291847,1.3264005,0.3551988,0,2.8605013
meerinzicht.nl,8008,52184,62,15,4,81,4.1498795,1.000967,0.25247663,0,2.2456179
meerinzicht.nl,8008,52184,62,15,4,81,4.1443477,0.8822353,0.23763573,0.000122,2.1346197
meerinzicht.nl,8008,52184,62,15,4,81,4.150861,0.6428416,0.17862517,0,0.99313354
meerinzicht.nl,8008,52184,62,15,4,81,4.152485,0.9638393,0.3096704,0.000183,2.8015223
vrk.nl,45440,161468,40,15,26,160,4.654403,6.8555393,3.2821145,0,14.406042
vrk.nl,45440,161468,40,15,26,160,4.451503,5.8243513,2.6328752,0,12.232134
vrk.nl,45440,161468,40,15,26,160,4.3958344,5.4487715,2.6309533,0.000061,10.998044
vrk.nl,45440,161468,40,15,26,160,4.400358,5.384262,2.6104598,0,10.799093
vrk.nl,45440,161468,40,15,26,160,4.3990216,5.559248,2.7158709,0.000122,11.927477
menziszorgkantoor.nl,15125,44317,24,9,6,214,4.3836055,2.9300852,1.0097561,0,7.5914984
menziszorgkantoor.nl,15125,44317,24,9,6,214,4.4254713,5.0982637,1.1065893,0,9.610526
menziszorgkantoor.nl,15125,44317,24,9,6,214,4.577894,1.7958508,0.71583515,0,4.0372057
menziszorgkantoor.nl,15125,44317,24,9,6,214,4.3967657,1.6114984,0.7090323,0,3.1831865
menziszorgkantoor.nl,15125,44317,24,9,6,214,4.4597445,2.1537669,0.9310915,0.000244,4.5862722
dokwurk.nl,24870,177449,82,30,41,417,5.6268964,4.095846,1.978514,0,9.381919
dokwurk.nl,24870,177449,82,30,41,417,5.905906,4.8157616,2.0735104,0.000122,9.613175
dokwurk.nl,24870,177449,82,30,41,417,5.4071145,4.109572,1.9800549,0.000122,8.563241
dokwurk.nl,24870,177449,82,30,41,417,5.4509377,4.210922,1.8625963,0,8.514813
dokwurk.nl,24870,177449,82,30,41,417,5.390603,4.3699665,1.9941096,0,9.167536
isd-kompas.nl,22721,129823,57,21,5,124,4.310884,2.180517,1.0916926,0,5.5255747
isd-kompas.nl,22721,129823,57,21,5,124,4.294976,2.0427887,1.0079781,0,4.6908417
isd-kompas.nl,22721,129823,57,21,5,124,4.30472,2.1416895,1.1447172,0.000183,4.7286777
isd-kompas.nl,22721,129823,57,21,5,124,4.299596,1.8396118,0.9998575,0,4.3041477
isd-kompas.nl,22721,129823,57,21,5,124,4.259527,1.7573385,0.9522503,0,3.905572
almelo.nl,29727,147215,34,17,8,104,4.211266,0.9105742,0.4222198,0.000061,2.5277328
almelo.nl,29727,147215,34,17,8,104,4.125335,1.1751177,0.44539213,0,2.120245
almelo.nl,29727,147215,34,17,8,104,4.1271377,1.6119759,0.6902962,0.000123,3.4906826
almelo.nl,29727,147215,34,17,8,104,4.1313295,1.2595775,0.46728808,0,2.980072
almelo.nl,29727,147215,34,17,8,104,4.135551,0.9912691,0.4507575,0,2.094387
gemeentewestland.nl,16648,124881,79,16,14,103,4.2785764,1.6444261,0.72953403,0.000122,3.7948532
gemeentewestland.nl,16648,124881,79,16,14,103,4.219512,1.6492159,0.7160962,0,3.1943607
gemeentewestland.nl,16648,124881,79,16,14,103,4.247281,1.4158411,0.73712033,0.000122,3.7490702
gemeentewestland.nl,16648,124881,79,16,14,103,4.2359114,1.3741169,0.5902464,0,2.5903492
gemeentewestland.nl,16648,124881,79,16,14,103,4.253902,1.1916428,0.56022984,0,3.4198103
coa.nl,545,245,0,0,0,0,4.0469456,0.75623965,0.23608506,0.000122,2.3811693
coa.nl,545,245,0,0,0,0,4.0466013,0.35886168,0.13342702,0,0.88204
coa.nl,545,245,0,0,0,0,4.047137,0.23244643,0.09341055,0,0.56818485
coa.nl,545,245,0,0,0,0,4.045764,0.87730074,0.2505867,0.000061,1.75916
coa.nl,545,245,0,0,0,0,4.0472584,0.33845234,0.11188191,0,1.0678768
letterenfonds.nl,61391,255419,27,17,7,135,4.1674705,2.941648,1.3734112,0.000183,7.513591
letterenfonds.nl,61391,255419,27,17,7,135,4.116571,3.3463213,1.4845551,0,6.5799294
letterenfonds.nl,61391,255419,27,17,7,135,4.1136937,2.7769823,1.4001896,0,6.0872126
letterenfonds.nl,61391,255419,27,17,7,135,4.115266,3.5685287,1.5718336,0.000244,7.520733
letterenfonds.nl,61391,255419,27,17,7,135,4.118379,2.6639767,1.329495,0,5.4503527
dienstterugkeerenvertrek.nl,59476,267112,23,62,9,104,4.2383313,3.7789268,1.6510727,0,7.5842237
dienstterugkeerenvertrek.nl,59476,267112,23,62,9,104,4.187569,3.2772706,1.3918309,0.000305,6.462715
dienstterugkeerenvertrek.nl,59476,267112,23,62,9,104,4.1960096,3.0707932,1.4397621,0,6.191351
dienstterugkeerenvertrek.nl,59476,267112,23,62,9,104,4.196921,3.424256,1.5406048,0.000122,7.001544
dienstterugkeerenvertrek.nl,59476,267112,23,62,9,104,4.1883316,3.1978397,1.4425932,0,6.523286
wormerland.nl,20374,128234,79,47,8,85,4.2034364,1.182791,0.43630886,0,2.860052
wormerland.nl,20374,128234,79,47,8,85,4.1629896,0.8951752,0.43662405,0.000061,1.7749329
wormerland.nl,20374,128234,79,47,8,85,4.190964,0.710325,0.29348582,0,2.2041216
wormerland.nl,20374,128234,79,47,8,85,4.1649833,1.3191018,0.58102846,0.000122,2.082386
wormerland.nl,20374,128234,79,47,8,85,4.153974,1.0844767,0.39435458,0,3.4227533
fondspodiumkunsten.nl,22202,70683,26,13,8,102,4.369663,4.762194,0.9286074,0,9.251791
fondspodiumkunsten.nl,22202,70683,26,13,8,102,4.4005713,1.4905303,0.57649004,0.000183,3.1110535
fondspodiumkunsten.nl,22202,70683,26,13,8,102,4.3815894,1.0636697,0.51031584,0,2.2841015
fondspodiumkunsten.nl,22202,70683,26,13,8,102,4.364967,1.8423171,0.7972781,0.000306,3.8261776
fondspodiumkunsten.nl,22202,70683,26,13,8,102,4.316821,1.4288926,0.5860741,0,2.7605467
roerdalen.nl,29224,191406,74,31,10,157,4.361123,5.120038,2.4356225,0,11.398407
roerdalen.nl,29224,191406,74,31,10,157,4.3857183,4.2136807,2.0121686,0.000122,8.71115
roerdalen.nl,29224,191406,74,31,10,157,4.282589,4.659498,2.1543212,0,9.847197
roerdalen.nl,29224,191406,74,31,10,157,4.3979397,4.4345865,2.200082,0.000244,9.180215
roerdalen.nl,29224,191406,74,31,10,157,4.3623166,4.153512,1.9085467,0,8.707886
teylingen.nl,22736,129241,79,27,17,148,5.2900424,3.0293531,1.5369089,0.000061,7.17208
teylingen.nl,22736,129241,79,27,17,148,5.2678967,2.3151224,1.0244858,0,4.853137
teylingen.nl,22736,129241,79,27,17,148,5.2708626,2.1121318,1.0960166,0.000122,4.7831287
teylingen.nl,22736,129241,79,27,17,148,5.20886,1.948252,0.9606899,0,4.502573
teylingen.nl,22736,129241,79,27,17,148,5.2337456,2.048251,0.9608249,0,4.627082
portofmoerdijk.nl,21166,95367,59,17,38,360,4.222197,3.1290658,1.6230662,0.000122,8.062564
portofmoerdijk.nl,21166,95367,59,17,38,360,4.190585,2.9622524,1.5390375,0,6.330081
portofmoerdijk.nl,21166,95367,59,17,38,360,4.1800356,2.6434312,1.4365059,0.000122,6.106785
portofmoerdijk.nl,21166,95367,59,17,38,360,4.1816034,2.4997408,1.3796337,0,5.9778166
portofmoerdijk.nl,21166,95367,59,17,38,360,4.1957054,2.7809343,1.3844596,0,6.0671206
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Den-Haag,763,463,0,0,0,0,4.027187,0.2993822,0.101025224,0.000061,1.2436829
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Den-Haag,763,463,0,0,0,0,4.032713,0.14113975,0.046042204,0,0.6046953
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Den-Haag,763,463,0,0,0,0,4.0295787,0.834218,0.20226371,0.000183,1.4251289
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Den-Haag,763,463,0,0,0,0,4.0346103,0.65777636,0.17837954,0,2.2873926
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Den-Haag,763,463,0,0,0,0,4.0270405,0.20785499,0.05613047,0,0.74405384
wkr.nl,52672,246106,29,57,14,85,4.139034,2.9783962,1.1202123,0.000305,5.4605703
wkr.nl,52672,246106,29,57,14,85,4.1273637,3.3564665,1.1176212,0,6.6776104
wkr.nl,52672,246106,29,57,14,85,4.121342,2.747365,1.0895042,0,5.005353
wkr.nl,52672,246106,29,57,14,85,4.164325,3.648283,1.3226037,0.000245,7.459052
wkr.nl,52672,246106,29,57,14,85,4.106128,2.636325,1.0443587,0,4.9188633
kamervoordebinnenvisserij.nl,8909,8609,7,7,0,6,4.6427674,5.7019167,2.6050794,0.000122,12.435495
kamervoordebinnenvisserij.nl,8909,8609,7,7,0,6,4.6656427,4.821175,2.3723738,0,10.065092
kamervoordebinnenvisserij.nl,8909,8609,7,7,0,6,4.662571,4.8201885,2.458273,0,10.135367
kamervoordebinnenvisserij.nl,8909,8609,7,7,0,6,4.6050644,4.8894825,2.4030426,0.000122,10.1559305
kamervoordebinnenvisserij.nl,8909,8609,7,7,0,6,4.63476,4.7368755,2.5050666,0,10.268264
blikopwerk.nl,25419,98971,59,25,18,233,4.388366,1.0277319,0.5173563,0.000061,3.8294477
blikopwerk.nl,25419,98971,59,25,18,233,4.347157,4.76247,0.9164932,0,8.933759
blikopwerk.nl,25419,98971,59,25,18,233,4.347396,1.7100902,0.7087478,0.000183,3.745654
blikopwerk.nl,25419,98971,59,25,18,233,4.3400645,1.250325,0.46664137,0,2.6392117
blikopwerk.nl,25419,98971,59,25,18,233,4.3650446,0.8361089,0.41207165,0,1.7009811
belastingdienst.nl,25633,25333,67,27,1,115,4.64338,4.0376167,2.0916615,0.000122,9.308944
belastingdienst.nl,25633,25333,67,27,1,115,4.607514,4.0821257,2.1666875,0,8.462231
belastingdienst.nl,25633,25333,67,27,1,115,4.576806,4.0547905,2.1834414,0.000122,8.91496
belastingdienst.nl,25633,25333,67,27,1,115,4.5727215,4.071004,2.0815396,0,8.237799
belastingdienst.nl,25633,25333,67,27,1,115,4.5832787,4.2671404,2.1826043,0,8.836076
waterschaplimburg.nl,12897,82567,84,16,20,283,4.342051,2.4561145,0.9735951,0.000061,5.634183
waterschaplimburg.nl,12897,82567,84,16,20,283,4.282703,1.8656147,0.8864201,0,3.8469086
waterschaplimburg.nl,12897,82567,84,16,20,283,4.2534947,1.818958,0.95154047,0.000244,4.670841
waterschaplimburg.nl,12897,82567,84,16,20,283,4.2540026,1.6163862,0.8356021,0,3.6695557
waterschaplimburg.nl,12897,82567,84,16,20,283,4.2573757,1.6222003,0.8148332,0,3.6610174
gulpen-wittem.nl,21062,20762,22,9,7,35,4.5068107,0.94881606,0.31077415,0.000122,1.6546354
gulpen-wittem.nl,21062,20762,22,9,7,35,4.565938,1.396991,0.49161726,0,3.1924696
gulpen-wittem.nl,21062,20762,22,9,7,35,4.5744367,1.2786736,0.3989128,0.000061,2.9209576
gulpen-wittem.nl,21062,20762,22,9,7,35,4.7219067,0.8313618,0.29435724,0,2.2976742
gulpen-wittem.nl,21062,20762,22,9,7,35,4.6212535,0.75306964,0.24268979,0.000183,1.6149521
vru.nl,123621,123321,33,12,12,293,4.865879,5.36194,2.8047028,0,11.433244
vru.nl,123621,123321,33,12,12,293,4.2936716,2.8111386,1.0913506,0.000122,6.0691433
vru.nl,123621,123321,33,12,12,293,4.2727494,2.771596,1.015528,0,5.5596027
vru.nl,123621,123321,33,12,12,293,4.279548,2.3760872,0.8527044,0,5.2298937
vru.nl,123621,123321,33,12,12,293,4.282949,2.6857178,0.9442954,0.000123,5.283786
fijnder.nl,34978,135220,22,14,10,162,4.135112,0.9998913,0.46274018,0,2.220498
fijnder.nl,34978,135220,22,14,10,162,4.1496735,1.6057,0.6466178,0.000122,3.8086395
fijnder.nl,34978,135220,22,14,10,162,4.1101966,1.3928897,0.53102964,0,2.8460646
fijnder.nl,34978,135220,22,14,10,162,4.144886,1.5020323,0.5691386,0,3.445757
fijnder.nl,34978,135220,22,14,10,162,4.1082654,0.9052043,0.3826477,0.000183,2.350953
spaarnewerkt.nl,29423,144220,86,57,23,204,4.272493,2.301717,1.1793327,0,4.997752
spaarnewerkt.nl,29423,144220,86,57,23,204,4.2648864,2.2478135,1.1140343,0.000122,4.704506
spaarnewerkt.nl,29423,144220,86,57,23,204,4.2739763,2.356258,1.048137,0,5.5564976
spaarnewerkt.nl,29423,144220,86,57,23,204,4.262952,2.46832,1.2262708,0,5.021903
spaarnewerkt.nl,29423,144220,86,57,23,204,4.2584167,2.2825923,1.0897858,0.000183,4.4708824
forumstandaardisatie.nl,8148,32945,17,6,6,90,4.305555,1.1524277,0.38412696,0,3.5390644
forumstandaardisatie.nl,8148,32945,17,6,6,90,4.2531767,1.1647894,0.36108553,0,2.359146
forumstandaardisatie.nl,8148,32945,17,6,6,90,4.2590127,0.5545821,0.19361997,0.000122,1.9693737
forumstandaardisatie.nl,8148,32945,17,6,6,90,4.2596807,0.5211053,0.18897879,0,1.2176828
forumstandaardisatie.nl,8148,32945,17,6,6,90,4.2854085,0.42840648,0.17620224,0.000122,1.4650593
brabantsedelta.nl,28445,157630,61,27,7,127,4.334861,2.5515003,1.2612464,0,7.152384
brabantsedelta.nl,28445,157630,61,27,7,127,4.2915006,2.832016,1.2851748,0,6.2621393
brabantsedelta.nl,28445,157630,61,27,7,127,4.2659993,2.656883,1.3117034,0.000122,5.889189
brabantsedelta.nl,28445,157630,61,27,7,127,4.2957683,5.051345,1.4568049,0,10.126337
brabantsedelta.nl,28445,157630,61,27,7,127,4.2542686,2.2448287,1.1614177,0,4.9813824
wijdemeren.nl,10088,44542,25,12,2,183,4.3006325,0.5980339,0.18179584,0,1.6765242
wijdemeren.nl,10088,44542,25,12,2,183,4.3005295,0.32758784,0.14214194,0,0.9267845
wijdemeren.nl,10088,44542,25,12,2,183,4.272461,0.7381408,0.30012858,0.000122,2.3103333
wijdemeren.nl,10088,44542,25,12,2,183,4.3208437,0.5098858,0.19085652,0,1.0003643
wijdemeren.nl,10088,44542,25,12,2,183,4.3003864,0.9604225,0.28999448,0,2.177147
fryslan.frl,37962,236991,67,25,6,148,4.282137,2.600383,1.1355482,0.000183,5.785841
fryslan.frl,37962,236991,67,25,6,148,4.34578,1.944567,1.0272841,0,4.4997444
fryslan.frl,37962,236991,67,25,6,148,4.312725,2.3077219,1.1558022,0.000061,5.458415
fryslan.frl,37962,236991,67,25,6,148,4.381567,1.9959307,1.040591,0,4.5341587
fryslan.frl,37962,236991,67,25,6,148,4.296129,1.9381013,1.0183847,0,3.9379225
velsen.nl,18087,125579,32,23,7,59,4.469604,3.9206245,2.03796,0.000122,8.436315
velsen.nl,18087,125579,32,23,7,59,4.5485296,3.3583531,1.8612437,0,7.549034
velsen.nl,18087,125579,32,23,7,59,4.518777,4.367558,2.1512573,0.000061,9.374346
velsen.nl,18087,125579,32,23,7,59,4.523759,3.8218215,1.8884313,0,8.111735
velsen.nl,18087,125579,32,23,7,59,4.5296016,3.3768923,1.8286896,0,7.346946
ijsselstein.nl,33222,234776,67,23,9,164,4.259239,2.3981316,1.2135329,0,5.2813005
ijsselstein.nl,33222,234776,67,23,9,164,4.308509,1.9532261,1.106477,0,4.5940866
ijsselstein.nl,33222,234776,67,23,9,164,4.3672743,2.6070607,1.3296852,0.000122,5.8828373
ijsselstein.nl,33222,234776,67,23,9,164,4.3099127,2.2150886,1.1160421,0,5.0905333
ijsselstein.nl,33222,234776,67,23,9,164,4.312319,2.2551064,1.1495309,0,5.146943
rijnmond.loodswezen.nl,21904,95559,82,48,7,208,4.832855,5.836159,3.606553,0,13.329335
rijnmond.loodswezen.nl,21904,95559,82,48,7,208,5.06965,4.6349273,2.6190042,0.000305,9.354948
rijnmond.loodswezen.nl,21904,95559,82,48,7,208,5.4420934,5.1023293,2.665752,0,11.787201
rijnmond.loodswezen.nl,21904,95559,82,48,7,208,5.1215124,4.652717,2.5753698,0,10.161172
rijnmond.loodswezen.nl,21904,95559,82,48,7,208,6.434669,6.534644,2.904984,0.000183,13.399744
dethon.nl,13438,67902,42,21,21,170,4.6149106,17.307014,10.603401,0.000183,39.13101
dethon.nl,13438,67902,42,21,21,170,4.638515,15.4475155,9.306047,0,32.82126
dethon.nl,13438,67902,42,21,21,170,4.6475124,15.51158,9.384516,0,33.048485
dethon.nl,13438,67902,42,21,21,170,4.658001,16.445484,10.211238,0.000122,35.396935
dethon.nl,13438,67902,42,21,21,170,4.620804,15.7543955,9.718091,0,33.86609
zuid-holland.nl,10692,68278,59,14,8,227,4.195835,1.9574966,0.9308237,0.000061,4.5667925
zuid-holland.nl,10692,68278,59,14,8,227,4.175577,2.126177,0.8070256,0,4.1805706
zuid-holland.nl,10692,68278,59,14,8,227,4.175881,1.7429409,0.75728714,0,3.992301
zuid-holland.nl,10692,68278,59,14,8,227,4.1745763,1.4902363,0.7060766,0.000122,3.4331036
zuid-holland.nl,10692,68278,59,14,8,227,4.171817,1.3580222,0.69731253,0,3.2525883
ggd.amsterdam.nl,13868,44888,58,20,7,186,4.229349,2.2660034,1.082005,0.000183,4.6069603
ggd.amsterdam.nl,13868,44888,58,20,7,186,4.2085767,2.1790102,0.78105557,0,4.97204
ggd.amsterdam.nl,13868,44888,58,20,7,186,4.2088017,1.9283884,0.8740918,0,4.158971
ggd.amsterdam.nl,13868,44888,58,20,7,186,4.2012644,2.1517873,0.83173054,0.000122,4.553049
ggd.amsterdam.nl,13868,44888,58,20,7,186,4.2003655,2.6790528,0.95024556,0,5.4303246
veiligheidsregiogroningen.nl,16222,75561,21,18,8,94,4.255332,1.2013543,0.54543805,0,2.853691
veiligheidsregiogroningen.nl,16222,75561,21,18,8,94,4.1245117,1.177254,0.48650026,0.000122,3.1223297
veiligheidsregiogroningen.nl,16222,75561,21,18,8,94,4.129811,0.8757746,0.3329894,0,1.7964163
veiligheidsregiogroningen.nl,16222,75561,21,18,8,94,4.1323814,1.4472485,0.5014556,0,3.3524094
veiligheidsregiogroningen.nl,16222,75561,21,18,8,94,4.144599,1.1502132,0.35361695,0.000062,2.6964836
borne.nl,25241,136975,44,22,6,74,4.5465155,3.3203006,1.889816,0,8.929132
borne.nl,25241,136975,44,22,6,74,4.517517,4.2820015,2.0806293,0.000244,9.440035
borne.nl,25241,136975,44,22,6,74,4.5022354,2.9246054,1.6864364,0,6.666217
borne.nl,25241,136975,44,22,6,74,4.505196,3.082031,1.7022444,0.000122,6.971222
borne.nl,25241,136975,44,22,6,74,4.497137,3.2501965,1.721443,0,7.241622
nederlandse-sportraad.nl,57846,273539,34,64,16,109,4.142166,3.244606,1.261597,0.000122,7.0151424
nederlandse-sportraad.nl,57846,273539,34,64,16,109,4.123757,3.081809,1.0773365,0,6.06174
nederlandse-sportraad.nl,57846,273539,34,64,16,109,4.1185365,2.9722936,1.2136827,0,6.324955
