url,transferSize,decodedBodySize,resourceCount,scriptCount,imageCount,divCount,runtime,package-0,package-0-core,package-0-uncore
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Amsterdam,760,460,0,0,0,0,4.039429,0.34926462,0.027304873,0
dji.nl,54107,259297,32,55,16,94,4.1724567,2.8344536,0.7738761,0.000183
dji.nl,54107,259297,32,55,16,94,4.1165814,2.1537147,0.54950035,0
dji.nl,54107,259297,32,55,16,94,4.1749897,2.9556103,0.66945416,0
dji.nl,54107,259297,32,55,16,94,4.130673,1.9742069,0.5472243,0.000122
dji.nl,54107,259297,32,55,16,94,4.151309,2.414788,0.5926906,0
staatvanhetmkb.nl/nieuws/het-nederlands-comite-voor-ondernemerschap,336,18,0,0,0,0,4.0609612,0.3866861,0.10971923,0.000122
staatvanhetmkb.nl/nieuws/het-nederlands-comite-voor-ondernemerschap,336,18,0,0,0,0,4.0430903,0.3211279,0.01578869,0
staatvanhetmkb.nl/nieuws/het-nederlands-comite-voor-ondernemerschap,336,18,0,0,0,0,4.046202,0.4399563,0.09933001,0
staatvanhetmkb.nl/nieuws/het-nederlands-comite-voor-ondernemerschap,336,18,0,0,0,0,4.0447893,0.16597366,0.023281977,0.000244
staatvanhetmkb.nl/nieuws/het-nederlands-comite-voor-ondernemerschap,336,18,0,0,0,0,4.0429497,0.216941,0.037278965,0
inspectie-jenv.nl,61148,298196,49,62,30,114,4.143166,2.5861006,0.6927845,0.000305
inspectie-jenv.nl,61148,298196,49,62,30,114,4.174691,2.2477944,0.5780985,0
inspectie-jenv.nl,61148,298196,49,62,30,114,4.2081594,3.7805262,0.6450268,0
inspectie-jenv.nl,61148,298196,49,62,30,114,4.1127415,2.2797687,0.63371646,0.000245
inspectie-jenv.nl,61148,298196,49,62,30,114,4.1880302,3.2045345,0.84910995,0
overbetuwe.nl,28206,158465,60,23,6,94,4.2706203,2.3605175,1.0284121,0.000244
overbetuwe.nl,28206,158465,60,23,6,94,4.261289,1.8238512,0.89912784,0
overbetuwe.nl,28206,158465,60,23,6,94,4.2641582,1.5452048,0.872634,0
overbetuwe.nl,28206,158465,60,23,6,94,4.302408,1.6358672,0.8809383,0.000122
overbetuwe.nl,28206,158465,60,23,6,94,4.3021927,1.6045878,0.84121394,0
bronckhorst.nl,32774,193433,48,23,10,114,4.232259,1.8956983,0.9396678,0.000122
bronckhorst.nl,32774,193433,48,23,10,114,4.3159885,2.3827868,0.9967271,0
bronckhorst.nl,32774,193433,48,23,10,114,4.279767,1.5574824,0.8472804,0
bronckhorst.nl,32774,193433,48,23,10,114,4.2662992,1.9355721,0.88749063,0.000244
bronckhorst.nl,32774,193433,48,23,10,114,4.272785,1.8424913,0.8629116,0
noord-holland.nl,11666,44871,42,15,13,111,4.2748795,0.7558917,0.2780412,0.000183
noord-holland.nl,11666,44871,42,15,13,111,4.2602983,0.29651475,0.14117807,0
noord-holland.nl,11666,44871,42,15,13,111,4.2838755,0.778972,0.17967927,0
noord-holland.nl,11666,44871,42,15,13,111,4.2870703,0.8977035,0.3120429,0.000183
noord-holland.nl,11666,44871,42,15,13,111,4.275275,0.512069,0.18787457,0
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Rotterdam,760,460,0,0,0,0,4.05073,0.27399397,0.022407204,0
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Rotterdam,760,460,0,0,0,0,4.038645,0.3356886,0.09734684,0.000183
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Rotterdam,760,460,0,0,0,0,4.039726,0.14704907,0.015450656,0
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Rotterdam,760,460,0,0,0,0,4.0377254,0.08816302,0.019323811,0
rechtspraak.nl/Organisatie-en-contact/Organisatie/Rechtbanken/Rechtbank-Rotterdam,760,460,0,0,0,0,4.04216,0.2870462,0.0147931725,0.000183
nwo.nl,0,0,0,0,0,0,4.0459204,0.20851254,0.05814357,0
nwo.nl,0,0,0,0,0,0,4.0496497,0.7015233,0.15789138,0.000245
nwo.nl,0,0,0,0,0,0,4.047661,0.18151331,0.058370993,0
nwo.nl,0,0,0,0,0,0,4.048468,0.29511547,0.059922025,0
nwo.nl,0,0,0,0,0,0,4.0515065,0.18247163,0.04989861,0.000183
mccg.nl,44342,216956,25,50,7,69,4.1281624,2.2966447,0.5581382,0
mccg.nl,44342,216956,25,50,7,69,4.1326966,2.4889545,0.5675191,0.000183
mccg.nl,44342,216956,25,50,7,69,4.1337857,1.9696839,0.44808656,0
mccg.nl,44342,216956,25,50,7,69,4.162911,2.6123347,0.5130715,0
mccg.nl,44342,216956,25,50,7,69,4.0978827,2.2084494,0.45310467,0.000061
zuidplas.nl,30520,179551,70,27,10,125,4.301613,2.263529,1.0891029,0
zuidplas.nl,30520,179551,70,27,10,125,4.349348,2.5533879,1.1685183,0.000122
zuidplas.nl,30520,179551,70,27,10,125,4.2935324,2.4638689,0.9990708,0
zuidplas.nl,30520,179551,70,27,10,125,4.275427,1.9962524,1.0584708,0
zuidplas.nl,30520,179551,70,27,10,125,4.3283257,2.3790271,1.1008523,0.000305
eerstekamer.nl/commissies/i_w_vro,39430,39130,0,0,0,4,4.050732,0.36462915,0.036627114,0
eerstekamer.nl/commissies/i_w_vro,39430,39130,0,0,0,4,4.087003,0.74118316,0.086219564,0
eerstekamer.nl/commissies/i_w_vro,39430,39130,0,0,0,4,4.055052,0.85824,0.1267056,0.000122
eerstekamer.nl/commissies/i_w_vro,39430,39130,0,0,0,4,4.0562325,0.71313655,0.03094998,0
eerstekamer.nl/commissies/i_w_vro,39430,39130,0,0,0,4,4.0565786,0.5239614,0.029896557,0
cjgdrimmelengeertruidenberg.nl,33497,110150,62,47,14,181,5.762605,12.039282,7.0771966,0
cjgdrimmelengeertruidenberg.nl,33497,110150,62,47,14,181,4.775551,6.5630703,2.8373852,0.000366
cjgdrimmelengeertruidenberg.nl,33497,110150,62,47,14,181,4.8907356,6.8661766,2.7936776,0
cjgdrimmelengeertruidenberg.nl,33497,110150,62,47,14,181,4.832905,6.826603,2.8577178,0
cjgdrimmelengeertruidenberg.nl,33497,110150,62,47,14,181,4.792702,6.457553,2.8286858,0.000061
rijksoverheid.nl/ministeries/ministerie-van-onderwijs-cultuur-en-wetenschap,6762,27938,30,10,12,62,4.1096487,1.5230534,0.34778225,0
rijksoverheid.nl/ministeries/ministerie-van-onderwijs-cultuur-en-wetenschap,6762,27938,30,10,12,62,4.1614575,1.5363686,0.41645825,0.000183
rijksoverheid.nl/ministeries/ministerie-van-onderwijs-cultuur-en-wetenschap,6762,27938,30,10,12,62,4.165554,1.3983012,0.32203668,0
rijksoverheid.nl/ministeries/ministerie-van-onderwijs-cultuur-en-wetenschap,6762,27938,30,10,12,62,5.59223,1.7081761,0.3916909,0
rijksoverheid.nl/ministeries/ministerie-van-onderwijs-cultuur-en-wetenschap,6762,27938,30,10,12,62,4.164285,1.8302472,0.37452227,0.000245
ctivd.nl,48187,230058,26,56,8,81,4.1330433,2.0385485,0.46588066,0
ctivd.nl,48187,230058,26,56,8,81,4.1596675,2.4214797,0.41476706,0.000183
ctivd.nl,48187,230058,26,56,8,81,4.176932,2.6404986,0.5009116,0
ctivd.nl,48187,230058,26,56,8,81,4.1256933,2.206101,0.44039023,0
ctivd.nl,48187,230058,26,56,8,81,4.140785,2.3254766,0.49110857,0.000061
sonenbreugel.nl,30025,173713,57,29,6,135,4.263537,2.1350112,1.0699867,0
sonenbreugel.nl,30025,173713,57,29,6,135,4.349638,3.5253663,1.5423453,0.000061
sonenbreugel.nl,30025,173713,57,29,6,135,4.3621426,2.870718,1.484781,0
sonenbreugel.nl,30025,173713,57,29,6,135,4.3078337,2.7215252,1.4046825,0.000122
sonenbreugel.nl,30025,173713,57,29,6,135,4.3269005,3.1602821,1.3595207,0
maasdriel.nl,80925,80625,19,10,4,78,4.671195,1.3069777,0.48547506,0.000183
maasdriel.nl,80925,80625,19,10,4,78,4.668611,1.5267847,0.3427682,0
maasdriel.nl,80925,80625,19,10,4,78,4.702821,1.8540001,0.4113115,0
maasdriel.nl,80925,80625,19,10,4,78,5.4256854,3.7088752,1.1907387,0.000122
maasdriel.nl,80925,80625,19,10,4,78,4.7032905,1.3397593,0.4111076,0
vechtstromen.nl/contact,12480,51420,35,9,5,219,4.69068,1.4073584,0.41893262,0.000183
vechtstromen.nl/contact,12480,51420,35,9,5,219,4.4455576,0.96866715,0.27458435,0
vechtstromen.nl/contact,12480,51420,35,9,5,219,4.5547104,1.07566,0.28284258,0
vechtstromen.nl/contact,12480,51420,35,9,5,219,4.6644864,0.51868796,0.26238605,0.000122
vechtstromen.nl/contact,12480,51420,35,9,5,219,4.458297,1.1949574,0.35092056,0
regiorivierenland.nl,21129,20829,33,11,21,232,4.093527,1.531078,0.6207788,0.000183
regiorivierenland.nl,21129,20829,33,11,21,232,4.1768103,1.1729653,0.485781,0
regiorivierenland.nl,21129,20829,33,11,21,232,4.130127,1.4781076,0.47247958,0
regiorivierenland.nl,21129,20829,33,11,21,232,4.1437426,1.0807279,0.51252276,0.000122
regiorivierenland.nl,21129,20829,33,11,21,232,4.14772,1.3989503,0.5326085,0
katwijk.nl,14183,89338,63,14,4,94,4.214563,2.1395721,0.35867146,0.000122
katwijk.nl,14183,89338,63,14,4,94,4.1639876,1.4905941,0.38887846,0
katwijk.nl,14183,89338,63,14,4,94,4.153787,0.88783777,0.2486481,0
katwijk.nl,14183,89338,63,14,4,94,4.1868696,0.9753077,0.25156766,0.000184
katwijk.nl,14183,89338,63,14,4,94,4.170055,1.1752819,0.2587871,0
nak.nl,16811,113750,64,42,14,200,4.676534,8.551472,3.397522,0.000122
nak.nl,16811,113750,64,42,14,200,4.5835834,7.8475533,3.0804987,0
nak.nl,16811,113750,64,42,14,200,4.5656404,8.187848,3.0292954,0
nak.nl,16811,113750,64,42,14,200,4.6112504,8.142752,3.0495417,0.000244
nak.nl,16811,113750,64,42,14,200,4.577387,8.116106,2.94607,0
hoefweg.nl,0,0,0,0,0,0,4.3824534,1.0746279,0.21459182,0.000183
hoefweg.nl,0,0,0,0,0,0,4.3559384,0.7476798,0.06788555,0
hoefweg.nl,0,0,0,0,0,0,4.3686194,0.18481302,0.057860374,0
hoefweg.nl,0,0,0,0,0,0,4.323636,0.55702865,0.04790221,0.000244
hoefweg.nl,0,0,0,0,0,0,4.3152127,0.17701304,0.04308963,0
bergeijk.nl,35319,203213,40,23,5,166,4.3376956,3.0227308,1.2684026,0.000122
bergeijk.nl,35319,203213,40,23,5,166,4.286977,2.6069067,1.139255,0
bergeijk.nl,35319,203213,40,23,5,166,4.2801676,2.2846026,1.0829175,0
bergeijk.nl,35319,203213,40,23,5,166,4.290181,2.184011,1.1037734,0.000122
bergeijk.nl,35319,203213,40,23,5,166,4.316878,1.9559495,1.0727975,0
zaanstad.nl,21507,101588,43,26,9,303,5.480575,4.8344994,1.3469222,0.000122
zaanstad.nl,21507,101588,43,26,9,303,5.3058224,3.8130667,0.9704947,0
zaanstad.nl,21507,101588,43,26,9,303,5.204168,4.434512,1.1128423,0.000305
zaanstad.nl,21507,101588,43,26,9,303,5.206224,3.86032,0.98976564,0
zaanstad.nl,21507,101588,43,26,9,303,5.4649973,10.910204,1.1136075,0.000122
ggdru.nl,35935,147147,39,33,4,126,4.74354,10.329191,4.0124536,0
ggdru.nl,35935,147147,39,33,4,126,4.701095,6.2301025,2.7614803,0.000245
ggdru.nl,35935,147147,39,33,4,126,4.7530107,6.0298696,2.8031716,0
ggdru.nl,35935,147147,39,33,4,126,4.7604694,6.627038,2.8023522,0.000122
ggdru.nl,35935,147147,39,33,4,126,4.7445064,6.4772186,2.7655268,0
sallandzorgkantoor.nl,16943,82255,72,26,24,280,6.1209836,4.0097218,1.2644862,0
sallandzorgkantoor.nl,16943,82255,72,26,24,280,5.837199,3.175618,0.93509305,0
sallandzorgkantoor.nl,16943,82255,72,26,24,280,5.6766863,3.5485241,0.8802969,0.000122
sallandzorgkantoor.nl,16943,82255,72,26,24,280,5.6104517,3.6249576,1.0268638,0
sallandzorgkantoor.nl,16943,82255,72,26,24,280,5.527135,2.9182074,0.8751222,0.000061
deskundigengroepdierziekten.nl,8809,8509,4,5,0,2,4.5948105,4.0363007,2.0948932,0
deskundigengroepdierziekten.nl,8809,8509,4,5,0,2,4.3203897,3.3345513,1.4896319,0.000122
deskundigengroepdierziekten.nl,8809,8509,4,5,0,2,4.326796,4.4219203,2.2589374,0
deskundigengroepdierziekten.nl,8809,8509,4,5,0,2,4.3161564,4.4629703,1.2268815,0
deskundigengroepdierziekten.nl,8809,8509,4,5,0,2,4.3324466,3.9238071,1.8565257,0.000061
cbr.nl,138467,138167,36,16,1,128,4.418923,3.6642246,1.9940284,0
cbr.nl,138467,138167,36,16,1,128,4.3154593,2.982685,1.2522427,0.000183
cbr.nl,138467,138167,36,16,1,128,4.2826595,2.8137336,1.3700995,0
cbr.nl,138467,138167,36,16,1,128,4.3657584,2.794322,1.4301759,0
cbr.nl,138467,138167,36,16,1,128,4.2678723,2.5812516,1.3587345,0.000122
bureauwbtv.nl/commissies/klachtencommissie-wbtv,7714,45691,42,14,9,195,4.935759,5.5275164,3.139143,0
bureauwbtv.nl/commissies/klachtencommissie-wbtv,7714,45691,42,14,9,195,4.179861,1.299266,0.442797,0.000244
bureauwbtv.nl/commissies/klachtencommissie-wbtv,7714,45691,42,14,9,195,4.1574926,1.356569,0.40180296,0
bureauwbtv.nl/commissies/klachtencommissie-wbtv,7714,45691,42,14,9,195,4.1815844,1.1206641,0.34512624,0
bureauwbtv.nl/commissies/klachtencommissie-wbtv,7714,45691,42,14,9,195,4.5042357,1.0143435,0.38933915,0.000061
vrnhn.nl,14141,104298,42,4,22,324,4.09741,0.5198152,0.22363374,0
vrnhn.nl,14141,104298,42,4,22,324,4.10215,1.0646352,0.2776215,0.000244
vrnhn.nl,14141,104298,42,4,22,324,4.098289,0.5428103,0.17678058,0
vrnhn.nl,14141,104298,42,4,22,324,4.1002874,0.92652726,0.23620152,0
vrnhn.nl,14141,104298,42,4,22,324,4.098629,0.9013659,0.24433143,0.000061
tno.nl,17444,139801,59,21,26,306,4.996822,11.67395,5.7194834,0
tno.nl,17444,139801,59,21,26,306,4.2540045,7.519865,2.7235456,0.000122
tno.nl,17444,139801,59,21,26,306,4.235658,7.391526,2.6102273,0
tno.nl,17444,139801,59,21,26,306,4.2376537,7.175206,2.5809634,0
tno.nl,17444,139801,59,21,26,306,4.2459774,7.2268367,2.6468773,0.000123
rvo.nl/subsidies-financiering/cyberweerbaarheid,17615,65771,38,18,23,116,4.1459546,1.8292803,0.5920742,0
rvo.nl/subsidies-financiering/cyberweerbaarheid,17615,65771,38,18,23,116,4.263551,1.756099,0.4636041,0.000122
rvo.nl/subsidies-financiering/cyberweerbaarheid,17615,65771,38,18,23,116,4.187192,1.3579181,0.3986483,0
rvo.nl/subsidies-financiering/cyberweerbaarheid,17615,65771,38,18,23,116,4.2494564,1.4138203,0.33502024,0
rvo.nl/subsidies-financiering/cyberweerbaarheid,17615,65771,38,18,23,116,4.197149,1.216519,0.41346356,0.000061
afm.nl,66347,66047,38,14,28,353,4.141421,1.220894,0.5378342,0
afm.nl,66347,66047,38,14,28,353,4.1633797,1.2487926,0.5703626,0.000183
afm.nl,66347,66047,38,14,28,353,4.159649,1.6149105,0.49893585,0
afm.nl,66347,66047,38,14,28,353,4.176294,1.0675981,0.49263903,0
afm.nl,66347,66047,38,14,28,353,4.157553,1.3219346,0.4799243,0.000061
landelijkeadviescommissieplaatsing.nl,40156,200885,29,47,12,47,4.1557546,2.56142,0.5865104,0
landelijkeadviescommissieplaatsing.nl,40156,200885,29,47,12,47,4.1285367,2.3006325,0.6108565,0.000244
landelijkeadviescommissieplaatsing.nl,40156,200885,29,47,12,47,4.0908504,2.051951,0.50633514,0
landelijkeadviescommissieplaatsing.nl,40156,200885,29,47,12,47,4.202481,2.3438444,0.62220895,0
landelijkeadviescommissieplaatsing.nl,40156,200885,29,47,12,47,4.1302376,6.3141675,0.7126487,0.000061
lansingerland.nl,0,0,0,0,0,0,4.0334716,0.14982045,0.0483834,0
lansingerland.nl,0,0,0,0,0,0,4.0387506,0.11469662,0.047721118,0
lansingerland.nl,0,0,0,0,0,0,4.039158,0.83583117,0.15603895,0.000122
lansingerland.nl,0,0,0,0,0,0,4.0377483,0.13106012,0.03561978,0
lansingerland.nl,0,0,0,0,0,0,4.0346975,0.07794011,0.042651758,0
spaarnwoudepark.nl,39416,39116,0,0,0,4,4.0570874,0.33343303,0.02224487,0.000061
spaarnwoudepark.nl,39416,39116,0,0,0,4,4.0950108,0.56327486,0.05095069,0
spaarnwoudepark.nl,39416,39116,0,0,0,4,4.0686035,0.50831306,0.116641626,0.000183
spaarnwoudepark.nl,39416,39116,0,0,0,4,4.057655,0.16943002,0.028018594,0
spaarnwoudepark.nl,39416,39116,0,0,0,4,4.068233,0.29778075,0.031026125,0
zuiderzeeland.nl,23678,121143,43,25,8,255,4.920529,6.560603,4.0956907,0.000122
zuiderzeeland.nl,23678,121143,43,25,8,255,4.8754163,4.7665596,2.7492554,0
zuiderzeeland.nl,23678,121143,43,25,8,255,4.8718667,4.891144,2.8179555,0.000122
zuiderzeeland.nl,23678,121143,43,25,8,255,4.824114,4.8869977,2.7575848,0
zuiderzeeland.nl,23678,121143,43,25,8,255,4.88589,4.726865,2.7498875,0
ibkw.nl,8397,31737,17,12,4,41,4.118859,0.55977595,0.25636983,0.000061
ibkw.nl,8397,31737,17,12,4,41,4.1539736,0.8460711,0.2096988,0
ibkw.nl,8397,31737,17,12,4,41,4.168617,0.92633307,0.3072522,0.000306
ibkw.nl,8397,31737,17,12,4,41,4.131247,0.7947012,0.21034569,0
ibkw.nl,8397,31737,17,12,4,41,4.180695,0.99165547,0.23847687,0
s-bb.nl,23254,177165,45,19,32,272,4.6119514,1.3533423,0.68373245,0.000061
s-bb.nl,23254,177165,45,19,32,272,4.5518193,0.86780703,0.44392043,0
s-bb.nl,23254,177165,45,19,32,272,4.502141,1.3450233,0.5582555,0.000183
s-bb.nl,23254,177165,45,19,32,272,4.5474305,1.176043,0.48800004,0
s-bb.nl,23254,177165,45,19,32,272,4.501288,0.844113,0.45056754,0
8rhk.nl,36965,251625,76,53,15,445,4.99394,2.9371235,0.91579175,0
8rhk.nl,36965,251625,76,53,15,445,4.8609653,3.0883782,0.9399673,0
8rhk.nl,36965,251625,76,53,15,445,4.785723,3.161391,0.99202675,0.000122
8rhk.nl,36965,251625,76,53,15,445,4.7338142,2.5914202,0.8274712,0
8rhk.nl,36965,251625,76,53,15,445,4.72028,2.5252655,0.87342244,0.000122
rijksdienstcn.com,52994,256544,35,56,18,97,4.2418156,3.0175307,0.67813486,0
rijksdienstcn.com,52994,256544,35,56,18,97,4.358697,2.3792315,0.64472663,0.000122
rijksdienstcn.com,52994,256544,35,56,18,97,4.1170425,2.4929922,0.6154578,0
rijksdienstcn.com,52994,256544,35,56,18,97,4.152078,2.1491952,0.49170431,0
rijksdienstcn.com,52994,256544,35,56,18,97,4.136986,2.112585,0.5242369,0.000061
partners.hollandsewaterlinies.nl/nl,10977,79386,27,11,8,56,4.161354,1.2157345,0.4753609,0
partners.hollandsewaterlinies.nl/nl,10977,79386,27,11,8,56,4.1121936,1.2446084,0.33186087,0
partners.hollandsewaterlinies.nl/nl,10977,79386,27,11,8,56,4.1207776,1.2206244,0.39452833,0.000183
partners.hollandsewaterlinies.nl/nl,10977,79386,27,11,8,56,4.2304378,0.59760153,0.2610399,0
partners.hollandsewaterlinies.nl/nl,10977,79386,27,11,8,56,4.123114,0.8910607,0.30384713,0
breda.nl/beschermd-wonen,44392,151756,11,9,0,86,4.178841,0.99734104,0.43698454,0
breda.nl/beschermd-wonen,44392,151756,11,9,0,86,4.1626534,0.75875235,0.27010298,0
breda.nl/beschermd-wonen,44392,151756,11,9,0,86,4.160647,1.354957,0.34294635,0.000183
breda.nl/beschermd-wonen,44392,151756,11,9,0,86,4.175131,0.5815921,0.22151285,0
breda.nl/beschermd-wonen,44392,151756,11,9,0,86,4.1674504,0.9554025,0.23876116,0
ofgv.nl,12511,56982,55,18,13,252,4.5074596,0.96796346,0.33536345,0.000183
ofgv.nl,12511,56982,55,18,13,252,4.6006436,1.443143,0.4062824,0
ofgv.nl,12511,56982,55,18,13,252,4.5296154,1.3390375,0.43545008,0.000183
ofgv.nl,12511,56982,55,18,13,252,4.475218,0.90045404,0.30738044,0
ofgv.nl,12511,56982,55,18,13,252,4.562215,1.1162308,0.34043014,0
dnb.nl,27473,259931,30,10,18,99,4.322441,0.7794696,0.36765647,0
dnb.nl,27473,259931,30,10,18,99,4.333868,1.1644704,0.39229423,0
dnb.nl,27473,259931,30,10,18,99,4.3325043,1.1933815,0.42256698,0.000183
dnb.nl,27473,259931,30,10,18,99,4.374886,1.3545793,0.48745006,0
dnb.nl,27473,259931,30,10,18,99,5.127559,0.8338723,0.3636336,0.000122
bsgw.nl/nl,4987,24576,24,9,15,79,4.3750553,0.73323095,0.34352255,0
bsgw.nl/nl,4987,24576,24,9,15,79,4.379993,0.8414422,0.29575646,0
bsgw.nl/nl,4987,24576,24,9,15,79,4.3993063,0.9259683,0.3559907,0.000183
bsgw.nl/nl,4987,24576,24,9,15,79,4.383068,0.69118357,0.28060442,0
bsgw.nl/nl,4987,24576,24,9,15,79,4.415534,0.7495016,0.24851845,0.000122
gblt.nl/contact,21451,135472,12,6,1,58,4.127989,1.1241772,0.32743394,0
gblt.nl/contact,21451,135472,12,6,1,58,4.127409,0.67960453,0.19312176,0
gblt.nl/contact,21451,135472,12,6,1,58,4.1303277,0.8117014,0.28246966,0.000244
gblt.nl/contact,21451,135472,12,6,1,58,4.1268787,0.5882212,0.22921737,0
gblt.nl/contact,21451,135472,12,6,1,58,4.139802,0.45939064,0.20849942,0
justis.nl,13100,65012,23,9,3,236,4.2894773,1.6569133,0.83994955,0.000122
justis.nl,13100,65012,23,9,3,236,4.2778983,1.2901661,0.42670965,0
justis.nl,13100,65012,23,9,3,236,4.2786746,1.0716298,0.46585906,0.000183
justis.nl,13100,65012,23,9,3,236,4.2701616,1.1174941,0.41466445,0
justis.nl,13100,65012,23,9,3,236,4.2781973,1.1723007,0.37475538,0
overijssel.nl,33667,145530,19,6,14,63,4.129585,1.0260725,0.27926677,0.000183
overijssel.nl,33667,145530,19,6,14,63,4.188734,0.8547487,0.26277658,0
overijssel.nl,33667,145530,19,6,14,63,4.170054,1.2775772,0.3826881,0.000122
overijssel.nl,33667,145530,19,6,14,63,4.1704826,0.80070853,0.26584804,0
overijssel.nl,33667,145530,19,6,14,63,4.160991,0.7566649,0.27365702,0
isdbol.nl,22810,122979,45,22,5,145,4.3388805,2.497683,1.1506138,0.000122
isdbol.nl,22810,122979,45,22,5,145,4.28299,1.7303417,0.9272138,0
isdbol.nl,22810,122979,45,22,5,145,4.300761,2.011823,1.0071107,0.000184
isdbol.nl,22810,122979,45,22,5,145,4.307383,2.1022153,0.9056796,0
isdbol.nl,22810,122979,45,22,5,145,4.278042,1.9284691,0.9473933,0
teylingen.nl,22104,127205,64,20,15,137,5.5826464,5.1707563,2.9380112,0.000183
teylingen.nl,22104,127205,64,20,15,137,5.570793,1.5401592,0.76978236,0
teylingen.nl,22104,127205,64,20,15,137,5.590174,2.4447222,0.9650236,0.000122
teylingen.nl,22104,127205,64,20,15,137,5.565841,2.0515826,0.80436504,0
teylingen.nl,22104,127205,64,20,15,137,5.5257883,1.5436113,0.72454715,0.000183
werkenbijdebuch.nl,820,520,0,0,0,0,4.037346,0.2992034,0.07463874,0
werkenbijdebuch.nl,820,520,0,0,0,0,4.0422587,2.2347522,0.13582076,0.000244
werkenbijdebuch.nl,820,520,0,0,0,0,4.0444126,0.08434892,0.0101157725,0
werkenbijdebuch.nl,820,520,0,0,0,0,4.040435,0.45582366,0.08231306,0
werkenbijdebuch.nl,820,520,0,0,0,0,4.036528,0.1946379,0.02206318,0.000061
vrbzo.nl,15848,132287,72,37,53,440,5.5259185,1.9719596,1.0993574,0
vrbzo.nl,15848,132287,72,37,53,440,5.17267,2.0153687,0.9355351,0.000183
vrbzo.nl,15848,132287,72,37,53,440,5.652884,2.4464152,0.98157674,0
vrbzo.nl,15848,132287,72,37,53,440,5.1381226,1.6764605,0.86957085,0.000061
vrbzo.nl,15848,132287,72,37,53,440,5.1504326,1.946271,0.9178502,0
zeist.nl,18454,112467,81,22,6,96,4.2894692,3.5604753,1.240035,0.000122
zeist.nl,18454,112467,81,22,6,96,4.2323723,2.818254,1.0367687,0
zeist.nl,18454,112467,81,22,6,96,4.263014,2.7997866,1.00806,0
zeist.nl,18454,112467,81,22,6,96,4.2238975,2.977017,1.0420915,0.000061
zeist.nl,18454,112467,81,22,6,96,4.2190948,3.020235,0.98609143,0
ictwbw.nl,5766,20920,35,2,17,137,4.15838,0.72581434,0.2677914,0.000183
ictwbw.nl,5766,20920,35,2,17,137,4.1835747,0.8898827,0.18970354,0
ictwbw.nl,5766,20920,35,2,17,137,4.186427,0.81540453,0.1588754,0
ictwbw.nl,5766,20920,35,2,17,137,4.189604,0.19781792,0.09513484,0.000061
ictwbw.nl,5766,20920,35,2,17,137,4.173203,0.29611254,0.11191879,0
duoplus.nl,8243,31668,52,34,9,54,4.2165494,1.3586233,0.38549888,0.000122
duoplus.nl,8243,31668,52,34,9,54,4.1795983,0.9476979,0.23236075,0
duoplus.nl,8243,31668,52,34,9,54,4.154844,1.3044928,0.26343203,0
duoplus.nl,8243,31668,52,34,9,54,4.35882,1.736297,0.34705415,0.000184
duoplus.nl,8243,31668,52,34,9,54,4.1703305,0.6787654,0.22856182,0
cultuurparticipatie.nl,12977,58115,45,17,29,392,4.6433616,2.4426332,1.1313676,0.000183
cultuurparticipatie.nl,12977,58115,45,17,29,392,4.606338,4.106378,0.9822607,0
cultuurparticipatie.nl,12977,58115,45,17,29,392,4.5485897,2.8685296,0.8350544,0
cultuurparticipatie.nl,12977,58115,45,17,29,392,4.580501,3.3812504,0.85047716,0.000244
cultuurparticipatie.nl,12977,58115,45,17,29,392,4.5071936,2.1282315,0.83793634,0
ammatch.nl,14258,72771,52,46,24,120,4.564031,4.144245,1.8437631,0.000122
ammatch.nl,14258,72771,52,46,24,120,4.504534,4.4607997,1.6769819,0
ammatch.nl,14258,72771,52,46,24,120,4.535627,3.9163208,1.557371,0.000183
ammatch.nl,14258,72771,52,46,24,120,4.524282,3.7527192,1.5633698,0
ammatch.nl,14258,72771,52,46,24,120,4.499007,3.3672502,1.4380932,0
publiekvervoer.nl,15748,87179,43,28,4,230,4.6832676,0.94810796,0.36811602,0
publiekvervoer.nl,15748,87179,43,28,4,230,4.740644,1.3023312,0.4411198,0
publiekvervoer.nl,15748,87179,43,28,4,230,4.766991,0.9004111,0.3349046,0.000305
publiekvervoer.nl,15748,87179,43,28,4,230,4.8204017,1.3296556,0.34875917,0
publiekvervoer.nl,15748,87179,43,28,4,230,4.774143,0.95059466,0.4129538,0.000122
nijmegen.nl,46669,46369,40,20,8,267,4.365808,1.9265054,0.68627965,0
nijmegen.nl,46669,46369,40,20,8,267,4.30029,0.84308517,0.4181437,0
nijmegen.nl,46669,46369,40,20,8,267,4.3079467,0.7420502,0.42530948,0.000122
nijmegen.nl,46669,46369,40,20,8,267,4.3074665,1.0416353,0.44748688,0
nijmegen.nl,46669,46369,40,20,8,267,4.300753,0.9574466,0.44668704,0.000183
kinderbescherming.nl/contact-en-adressen,61296,342801,26,67,4,153,4.191552,3.2016044,0.82075495,0
